"Time","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","Amount","Class"
154396,2.08677684802286,0.13975984717901,-1.77254151169047,0.382696698090692,0.472189672988113,-0.797232789338974,0.166567121316287,-0.213850172977284,0.538347064509909,-0.371207651158568,-0.74544155661861,-0.0229320298451313,-0.130174207762733,-0.809752381685477,0.24091766018452,0.37233929812317,0.429322675330074,-0.229584808872653,0.113439218712675,-0.166064500065141,-0.377735958778119,-0.991355435114533,0.323563281035615,0.372820771155836,-0.244579981629196,0.182140939187085,-0.0642624859007095,-0.0325955228868188,1.29,0
124153,2.00468331391769,-0.305812271216959,-0.217587950450229,0.326747960186529,-0.708944432664768,-0.670969253731166,-0.502043744176859,-0.0925654192684667,1.01367116181476,-0.0248447789564853,-0.653863515266225,0.695544539362744,0.635285641746256,-0.204530833511057,0.523061513557852,0.357871860213221,-0.484407329381609,-0.579497657016838,-0.147506827777075,-0.178327886775919,-0.208896588340379,-0.436137057253506,0.429324538845756,-0.00467782525014966,-0.633239699217387,0.275635227967399,-0.0266847648377168,-0.0433078149105336,1,0
78713,1.40484473278138,-0.95826864471181,-0.613265525662223,-1.79773662864859,1.00997793933474,3.53583769238222,-1.5825395618588,0.926631035289891,-0.544847619075938,0.659983877640857,-0.0767215905989073,-0.76048300243643,0.358026217991407,-0.322374964501557,1.29390548337807,1.80274187614622,-0.448375408928601,-0.417150814065645,0.590551920346436,0.246860725012666,0.337115636591553,0.752713775707502,-0.150497097653499,1.04989514482922,0.584843208947271,-0.0357417597922421,0.0380042866302966,0.021553642804319,24.99,0
70427,-1.45862674746206,1.77998007924725,0.778174899496103,-0.482156726886372,0.360151735864257,-0.0486211156382234,0.700176505346682,0.0525030834246318,0.438036249538022,1.36108365002191,1.65250429012365,0.64106037608807,0.232354126466379,-0.823390338053034,0.557594583903636,0.189252688181004,-0.243728163720597,-0.116617834433421,-0.18348176379648,0.817285864015116,-0.410531156662952,-0.591497836088707,-0.0195940717164362,-0.373522874592029,0.0213162263270906,0.0983128305382839,0.61172507030812,0.198695938344604,8.94,0
171923,2.05667097991951,-0.0105640557144818,-1.06264366678448,0.396262939898647,-0.0410217041286495,-1.09918696254712,0.213433434177047,-0.344694619513941,0.442411979559215,0.0458015355417597,-0.601328772038135,0.799287788597353,0.720798839438681,0.148837227035818,0.0171640266204652,-0.187267680958488,-0.278397893931312,-1.03094622009385,0.0794895057870262,-0.188837532684138,-0.277806582443133,-0.626099464689128,0.336382052001289,-0.0205910869699157,-0.287681382332501,0.200483535946921,-0.0632065673149653,-0.0594312200148594,1.29,0
154736,-0.383146842546698,1.2366211569125,-0.723181916083961,-0.334160999295853,0.576641580431981,-0.790741022134135,0.863831097924465,0.215527924722324,-0.759054183306838,-1.15661342822012,0.798453450086332,0.732658294714694,0.581458872587557,-0.390624605307861,-0.109971096176239,0.371025678422426,0.223263877635689,1.3106006415466,0.304406443413673,-0.0468962854918539,0.440116759871715,1.19839916154821,-0.157458875126288,-0.382409583692824,-0.408818123514162,-0.162044921963239,0.0918544765518707,0.173002400238752,50.45,0
73054,0.896287418014964,-0.84637301920761,0.990155055796135,0.118144001619084,-0.91043370224295,0.902469862926546,-0.821740293789797,0.48586332147105,1.00859191007698,-0.400539315780013,1.2656717207106,1.15431885585183,-0.675833512793053,-0.17200759707717,-0.425393907981578,-0.476621279525401,0.490647042832572,-0.963827763057336,0.00427649945925911,0.0290847785458221,-0.0744799042969615,-0.163378341229718,0.0507209624862463,-0.210027284360517,-0.0946814893313346,0.975626020381855,-0.025947947614259,0.0129167330768594,104.02,0
68602,1.09393040324461,0.422960621106459,0.795581141794622,3.62025434258217,0.245497128489791,1.19532673731199,-0.279141516808712,0.379770750678278,-0.517122736013301,1.01968462660013,-1.93468856960434,-1.02222412739787,-1.35641202415014,0.0759819727891444,-0.43149181745992,0.817882097573577,-0.432067310033368,-0.668049619883599,-1.08382911007205,-0.245703554560794,-0.408902294764323,-1.20194538990012,0.0797250338409845,-1.02869241535553,0.228875303580363,-0.185577676039926,0.0170678348430334,0.020914994724487,21.82,0
104131,-0.62245038662501,1.04106592441513,-0.0895766771967081,-0.505477756035012,0.579876145149756,-0.583036139816115,0.459852347227813,0.249586514014382,0.793834555782626,-0.75150280318066,1.47610904307999,-1.18210876347008,2.49794402240367,1.84414216329392,-1.8744842790269,0.194556192674642,0.11879123479782,-0.0216288211451119,0.0655659315684044,-0.171318313271541,-0.321997886439667,-0.609104564958082,0.280846049587703,-0.446598674787638,-0.425058978925928,0.102995923046208,-0.00554662192523137,-0.0100140238575474,9.83,0
142711,2.34777987145285,-1.10784934084247,-1.51341002845423,-1.7861528481879,-0.74246627547727,-0.978703169786072,-0.664576980647565,-0.297844682440728,-1.94229477038007,1.85315726606197,0.56442264604706,-0.40036098552543,0.174957295375893,0.225783171004642,-0.565232984004556,-0.33503401383085,0.081773657387393,0.216589521631306,0.347142812052204,-0.461569446349226,-0.294963567431223,-0.449409154278429,0.248847033484055,-0.458397854745381,-0.158840476709877,-0.3063042587687,-0.0259283432533035,-0.0738228411744788,2.95,0
124947,-2.07721575866942,-1.05530981799475,0.367130535381652,-3.52137831667864,0.174656777912276,-1.14516960814481,0.268993487257549,0.431761282004751,1.53201920801134,-2.66881988123991,-0.925855585082278,1.14559431347972,1.00237635823414,0.0681532903193711,0.770608614874297,-0.0943391256666287,-0.767165547919545,0.516649374254297,-0.635423226755008,0.578801795926721,0.489923143479007,0.85042011395872,0.0393676600425164,0.634822024114883,0.554185259192205,-0.940234885006728,0.236351792854861,-0.0353619420795106,175.02,0
894,-1.49631028466093,0.0334849012851365,0.417449983423925,-0.833102991235434,1.18561283247019,-0.12695426307577,-0.231442041814123,0.70454256722534,-0.219157128974765,-0.670502721474947,-0.764233876759471,0.342172062155364,-0.0481404610221367,0.403143053575051,-0.843319329675284,0.826391729973716,-0.969180453298156,0.567175070934492,0.702342739047715,0.233100632931235,-0.130689533690441,-0.703806436202061,-0.268196310048297,-1.36611909152697,-0.012137417713721,0.375531782422064,0.185834140568925,-0.0570461719358032,1,0
64091,1.28792087558985,-1.30522713726061,0.498329477815551,-1.52178827180753,-1.33787517151244,0.109432087926799,-1.12357212248908,0.0793169430955021,-2.07343132151047,1.48650637846527,1.29381327804328,0.119184497822828,1.04936415378311,-0.267503553356449,0.279553312931186,-0.204211941083855,0.304286184949445,0.0180982212427649,-0.213228547975203,-0.138112801984863,-0.257195305085413,-0.540746172309234,0.0803110340135589,-0.334702909153107,0.0622617846477428,-0.388010677996354,0.044004025833394,0.027856144110822,91.81,0
60122,-0.518923102673208,-0.824812894865329,1.63524058110532,-1.27225862201846,-0.978561500177868,1.18017978293365,0.331937900147498,0.236828490648958,1.79424298179103,-1.31023846788772,0.169454941725678,0.328590067881529,-1.52308523750479,-0.417341879954347,-0.155307349224742,-1.48768325067391,0.586646553650901,0.601347433138074,2.45303522718437,0.49206814452473,0.194964854161643,0.830406785999743,0.11030980940758,-0.60800121318194,-0.179148993624651,0.266610436895805,-0.0237787420162907,-0.0854855343605182,200,0
77945,1.18016642085748,-0.446281477879609,1.00229298870838,-0.690640056447472,-1.2535713001512,-0.56042791971786,-0.697770845919767,0.130009859777527,1.91665334594285,-1.10090280283046,-0.0623960578660395,0.507779788032183,-0.919066342387875,0.0585491703433227,1.58816101389643,-0.792390220510978,0.297725431192266,-0.26921421669845,0.0802458378072421,-0.219392801000101,0.0274901624155865,0.323075313760686,0.0437355004891106,0.402266673220247,0.356782674323942,-0.674394428149794,0.105321227872191,0.0334667945897347,1,0
147087,-1.00755042779359,0.352957736132434,-0.915852377389425,-0.330252137308142,1.17052212196394,-0.919155064889576,0.833222498451859,0.292497531461813,-1.0064324876131,-1.30165166410418,1.14904727370213,1.15960477108735,0.883930701399105,-0.675898144976928,-1.12668725435347,0.456506563362494,0.525206670812355,0.360710896189334,0.023820492596377,0.290136207384874,0.0605534322504149,-0.329990081259224,0.16659994532977,0.697919900205594,-0.117457874672459,0.251516674183236,-0.146672818149643,-0.105533038783494,103.57,0
138273,1.35181980670219,-1.56691413406073,-0.830107707235985,0.385178980892259,-0.967508298738286,-0.142518739424035,-0.30209495366988,0.0186828836692857,0.920417337412358,0.0986584239673075,0.4237946801841,0.402682290448977,-0.552969331547807,0.321590589802183,0.329491404938296,0.921364427715737,-0.978759356545428,0.842208948696436,-0.0431072292197981,0.467661796728207,0.396447173623114,0.459545675865599,-0.152087491067048,-0.357491240150345,-0.477683775495574,0.623519203996652,-0.107838752944042,-0.00620751343085077,340.08,0
138463,2.09115750530633,0.453970503566759,-2.97665048069812,0.302762832632543,1.31485600521478,-0.465539300036354,0.14857706595142,-0.0621406318944189,0.40844878251063,-1.01713062747323,0.802290499912202,-0.287038984676414,-0.548557224914866,-2.28729607814242,0.564607991774989,1.34022104119762,1.14003065675855,2.23377572316323,0.013773790887,-0.118935463554166,0.0649602823227935,0.288632621834308,-0.149539951626324,-0.583952884320348,0.368495317470317,-0.0852711702135316,0.00564097968220997,-0.00762251351687786,1,0
80315,-1.01278839135511,0.505450898958894,2.74013096963771,0.0673434518933844,0.157648567154252,0.237119854974194,0.2445601207625,0.103330069629875,0.0796738003526421,-0.345299329642431,0.517100485379413,0.318008991348584,-0.42376427015598,-0.410287741351827,-0.591330164724006,0.645437007174544,-1.09829319941804,0.905840011396959,-0.545309320538149,-0.0636206486651058,0.16457249622866,0.62296713732198,-0.408242899844831,0.0110127846040201,0.501371801700755,-0.361816813252413,-0.225657858583523,-0.14018913782237,1,0
73337,-0.812396615077583,1.10573958914727,0.942723267637731,1.16537943285671,0.0173920800602478,0.462741970980267,0.0553483787806493,0.764855468878219,-0.536082538734079,-0.126513753314469,0.452143450190801,0.330849518744663,-1.19219158471486,0.726703415666286,-0.378914608962014,-0.756447341274688,0.491803173101284,0.0930410436009131,1.13748038567313,-0.00376531466179961,0.0311366331436346,0.219005537600765,-0.137514487740854,-0.326082429301885,-0.0899840502634941,-0.214877272301399,0.29446952119982,0.114816521795616,10.99,0
157882,1.23183702604858,-2.3078022901259,-1.46566047318755,-0.120914649468717,-1.04590363843117,-0.126741700326513,-0.040480625007596,-0.260674376550962,-0.274983403741572,0.604619216280449,-1.2727916342833,0.160966559348715,0.983578199102177,-0.128526538470212,0.244778249089618,-1.19130775237141,-0.298535638461135,1.13434557497372,-0.872896188152936,0.456180095676669,-0.105465685527946,-0.793743990144628,-0.123276601661981,0.505905936216097,-0.502236456307837,0.469469837392391,-0.12403113641271,0.039003616767987,495,0
74229,-0.662007896431338,0.509476791288809,1.21418070735394,0.254131444595163,-0.289089996342293,0.712001547292765,-0.409937061623616,0.656472090489009,-2.16488264280226,0.509932486957645,0.648044641306632,0.855524150904704,1.51648264792822,0.352266549168624,0.711967064872831,-1.40087358120524,-0.0516542374688798,1.63996472394613,0.10878336843647,-0.291475797768633,-0.316497737429004,-0.619528487614358,0.141033435267564,-0.716223633593308,-0.627193178414075,-0.491717081658179,0.102179306914194,0.0670797491176053,35,0
118618,-1.82640747936702,-0.509664727043444,0.601568026253581,-0.41886009820972,-1.45496276188709,1.40038223814539,1.78193644106039,0.612423230857883,-0.464668716235285,-1.49623283644416,0.0449151852414235,-0.152783218875264,-0.890309392630216,0.717633164671683,0.504638911438468,0.761268630702915,-0.750072968839913,1.21949853410473,0.703490449535276,1.04195126568804,0.220736260901145,-0.564368796053683,1.02460778864309,0.0602632977576511,0.551438429651454,-0.441079947202898,-0.254914410742798,0.0410986437845633,543.12,0
80224,1.30133132895182,-0.617830505016169,0.77427141837198,-0.616809690524348,-1.26461325442255,-0.6907845949073,-0.762238138955807,-0.00906828385681858,-0.617100863834666,0.573952986300698,0.20442469067026,-0.696210110779767,-0.481323107724063,-0.0486932943932635,1.20741468119289,0.96063092068555,0.603086137135863,-1.90109909931723,0.0412162095062825,0.0233895452225337,0.0421217257169888,-0.021804835104681,0.164498169769703,0.381012972562685,0.0994329477323506,-0.401664174571967,0.0274317081143959,0.0257484710129628,25,0
77680,-1.14713876692178,0.413723268059483,-0.251763989005371,-0.428331775784779,-0.215798558016863,0.297908127613414,1.63158525614059,0.305459285837832,-0.485521352649227,-1.02765280261658,-1.37146507214687,0.439151222168546,0.922223979763818,0.182741262528804,-0.496129694142767,-0.0936886683397324,-0.243515207132351,-0.666660276830509,-0.618308951792168,0.527293662492722,0.23036684005648,0.33550517283442,0.533506959685121,-0.72014542856698,-0.160577203175577,0.364411326665298,0.148953362007452,0.181744598748106,295.72,0
51229,0.971414084568619,-0.732046365920708,1.03095384204125,0.0878517197336581,-0.884326644059256,0.885178269405035,-0.882761542001075,0.503798605996425,1.03404249778131,-0.378355354743518,1.24161502347288,1.07943113000725,-0.82056940573809,-0.15340086021223,-0.415174239196608,-0.47529364385024,0.497366705635319,-0.954900477365406,0.0176438798376938,-0.0590434794341601,-0.0996591413107387,-0.15411123957481,0.0866965870186688,-0.215798056442497,-0.0850459910270953,0.980240815943595,-0.0194911425171986,0.00584065253244154,65.08,0
39441,1.24540630517091,-1.44361475039253,1.53709510087233,-1.10572155948826,-2.49854404385956,-0.717902526694784,-1.50840767878939,-0.115272826391553,-1.48071398855936,1.30409580729885,0.143784086370609,0.016172959912392,2.02679728901874,-1.01197041590043,0.96426263876548,-0.0174866070843884,0.327693112528641,0.375000030077726,-0.895533451700729,-0.0430105563225599,0.180377583444631,0.81212733421055,-0.0337444160624234,0.961767252027204,0.147512833656988,-0.087673228021488,0.0764277435644047,0.0626299323651152,105.15,0
142004,2.00534085925362,0.0567251993237251,-1.60419328484256,0.68302617221003,-0.0961086514931124,-2.13252980492926,0.771515729713823,-0.591995008377586,0.400011731294455,0.00648448316747061,-0.149426894742222,0.336516887352432,-0.958187932213987,0.834725843780852,-0.206404858288149,-1.12384269253231,0.258561464239995,-0.787789298384803,-0.178309571649193,-0.305285183929724,0.194654769238286,0.72744605299559,0.0245054462079375,0.966196949403663,0.414240955047035,-0.125685861261822,-0.0588463676017618,-0.0634988184054203,21.79,0
81275,-2.40565169035129,2.03217757656439,0.0970301942437605,-1.51526684931397,-1.01647617072887,-0.485194240790289,-0.549146507497359,1.29887210088861,0.293397781145643,0.344566789219284,1.23018503708708,1.26654616474295,0.197781692993774,0.534994897904038,0.0353641160988563,0.738758019885309,-0.316430631273001,-0.32934878870689,-0.954798189180017,0.213215847562319,-0.061505605993504,-0.113416823584142,0.177517560909389,0.0446225921052274,-0.108342557585024,0.720433206749941,-0.0508518641778553,-0.126626781844067,7.68,0
169401,0.238068805377997,1.21362816278878,0.352721153699402,2.55097716296721,1.5942684830883,0.334725308748986,1.16438651625767,-0.166838530096761,-1.4879926255919,1.12226372366513,-1.73716149955007,-1.4113710810827,-0.835808918329546,0.210064128784552,-0.509878649626919,1.00783343393216,-1.23421620025602,0.0771776925517963,-1.8441971154823,-0.195725087437462,0.205987565919626,0.623947339940138,-0.226672657844251,0.224718557409905,-0.0814347852287379,0.0311263038024511,-0.177655181338378,-0.222168083588848,4.57,0
67640,0.865730149017916,-0.753680675636516,0.778140160313566,1.09308726696412,-0.974092068341678,0.267274312570766,-0.613944180529044,0.197176192003159,0.991453247376718,-0.100532197152951,-1.61709000735395,-0.97131379803962,-1.15365508086852,0.135726401157588,1.84922236260359,1.14485153250099,-1.02312904402098,1.15111880711451,-0.47343897165402,0.208497403148424,0.285049196544095,0.386369971776716,-0.336849466617618,-0.598753319262981,0.375773735161652,-0.209441777660352,0.0295103844854401,0.0632621056682984,196.8,0
156583,-1.00311230556369,0.780545153133241,1.19813275767759,-0.605435037675612,-0.196294772559054,-0.283150449489237,0.0135998414722137,0.510516761043666,-0.0564174473008917,-0.895473086765169,-0.713245097188465,0.811153231159152,1.3218652226518,-0.213454743963814,0.0613635032241475,0.243908882970326,-0.346548454323231,-0.0167956690389136,-0.660001037853553,0.123347527909984,0.376022811917299,1.12114149647031,-0.139093777821228,1.18594647475671,-0.0915236626181004,0.594601160072158,0.225687063808108,0.123754219060687,26.5,0
140013,1.95673468136172,-0.230802817377825,-0.897194070814251,0.124621723754833,-0.274694637559594,-0.22802150235294,-0.659124992646318,0.212528203461896,1.14788983876944,-0.525531969975864,1.18494186425785,0.460469555190745,-0.987702544289704,-0.91574883221374,0.297657214082746,0.808863975897727,0.295783432598877,0.813511225094061,0.0756800667923003,-0.21216168862185,-0.221722039699932,-0.579541122375503,0.418563541141632,0.545749383407813,-0.560845697659955,-0.329879705331201,0.0135112621378712,-0.0152953289099765,1.46,0
139734,-0.877599873189379,1.37947483297688,0.099826391745055,0.693523825056257,0.979973827994909,0.0177248204365756,1.03839413152894,0.357509017716291,-1.36757230334117,-0.47798305318477,-0.20803151731556,0.0969763047195177,-0.742075926523466,1.08549773173426,-0.748483654068744,-0.657032575819549,-0.0232978866656522,0.484814113226158,1.47974443676689,-0.05851593461034,0.112952802970967,0.237461853997268,-0.612813097669115,-0.795052449911465,1.18842889857971,-0.154264973385305,-0.0939574793810756,-0.0404828297649261,27.63,0
40604,-0.767885751127493,0.739452944506438,2.05951299914991,1.78827167284635,-0.975931605747535,0.647464107772267,-0.314050413230438,0.811781163066934,0.483610684948397,-0.810631098165172,-1.22464786392884,0.361349386370964,-1.21871930288794,-0.234350420194622,-1.36020892587919,-1.56089167508985,1.48171416565454,-0.993119346677019,1.17273363352662,-0.167648255657957,-0.237167504493301,-0.398797104445902,0.144683860648677,0.3854911161674,-0.433303628398335,-0.453291541757111,0.10000061508543,0.0956648366082702,31.32,0
163368,-1.29806984852122,0.134807417938982,1.31272016384607,-2.34303090273903,-0.959980666028195,0.480554881979284,1.29988305538841,-0.0440923390051653,0.411976641914355,-1.29302218802848,0.762278504728064,0.152334258397106,-0.747556180665992,0.0116152980895514,0.0803938769605015,0.754018114149387,-1.00585374273887,0.76034124447803,-0.175569173521785,-0.337071397902827,0.148538596313514,0.532262257608385,-0.463109844764693,0.8423772800837,0.473548318377875,0.677393757766282,-0.0857746495130298,-0.0792406855793018,269.73,0
36937,1.12949627025466,-0.140649796364206,0.982192348445659,1.37955523655889,-0.959237452789386,-0.339747972652757,-0.457741584504302,0.0809989533154918,0.959645928372986,-0.145627851055265,-1.02514327065563,-0.193006931755438,-1.17913283933137,-0.0387865968858907,0.184805118906368,-0.0409117384186404,-0.118020259779138,0.144635380227869,-0.233847696207022,-0.173379610072044,0.0890458141412198,0.393103351765781,-0.144367429968441,0.384580592876684,0.603757273731306,-0.213671665780446,0.0485498362040001,0.0310798998634403,29.95,0
43521,-1.53207637656643,0.236510202390154,1.20045428477808,0.883044987703192,0.575544141115417,-0.117949399127456,1.78494814674229,-1.03597679451417,0.254571664478146,1.12314472201058,0.169841879595182,-0.0936637792515204,0.504095084480625,-0.660612307574298,1.47246703451517,-0.799832646921583,-0.363554388924028,-0.556249409022382,0.201369409529523,-0.528247056100018,-0.230620702368571,0.85361180349293,0.400851584879768,0.125772328452061,-0.17648750496503,-0.377834939971271,-0.349527478492994,-0.58394219958115,117.7,0
47905,-0.714172076782245,0.0428526665626299,2.09795090792059,-1.77618150136534,-0.627711998012603,-0.928824790979901,0.474806735595642,-0.265503460530564,-0.941758057141752,0.187645181021184,-0.634347899445144,-2.01034866361529,-1.92440546997752,-0.172788501503538,0.483725673077452,1.37463269563765,0.0173433183048023,-1.27749739196631,0.183169094009337,-0.0028685765114741,-0.115319468201073,-0.476936136475867,-0.0718466142708296,0.307320634243871,0.163217962305641,-0.589732360520621,-0.257578247938885,-0.17905700026276,40.97,0
111479,2.01197785848055,0.0259283057481388,-2.71289802624237,0.454235774267157,1.15589601788222,-1.04880767487066,0.970852171417504,-0.614240295486791,1.45572285998567,-0.331451688821984,-0.318372727207592,-2.7505380424022,0.914390699664025,2.43428262427558,-0.663602130880282,-0.928016757066464,0.536242129478422,-0.0659447927400827,-0.0184630920552962,-0.150002933289093,0.155640245221001,0.675833867251131,-0.289335972751104,0.273270390876394,0.819119227920824,0.0744994341484255,-0.125616473033463,-0.076607851498871,87.54,0
6973,1.24815521676825,0.466946265530146,0.434110622943924,1.32249871542996,-0.208368613470528,-0.921963389917197,0.113921855512273,-0.304054753568793,1.29312801470638,-0.350542409697576,0.521609320061894,-2.40853516123387,1.4718396639326,1.85658436443087,0.200682902395272,0.028742068555303,0.314043120964917,0.143449122848611,-0.570920196137166,-0.19830940463352,-0.125414695963832,-0.0738960148553226,-0.0855541080342313,0.326806610729452,0.659636591279152,-0.366108342978189,-0.0140316456244362,0.0134950645807371,4.08,0
32940,-0.860908120883001,2.02896078934426,-1.84471255501849,2.24533993257126,0.702669889044144,-1.90393868925386,0.17228079488422,0.502775843227082,-1.15338842827857,-1.6436159809194,0.342806453740849,-0.724243871552736,-0.429856015830517,-2.61535413086982,1.61946221390248,0.574453797194516,3.61153838167713,1.84635857503468,0.847121324742979,-0.124146469146594,0.0785282449921106,0.0640625833433931,-0.107704353737271,0.0717539236258359,-0.976452547812032,-0.291051341529916,0.0191546115530039,0.0859098661603892,1,0
138798,-0.288919891342941,1.26603046325102,-0.923826598441203,-1.31416131681031,1.44008787645972,-0.974418781446988,1.5824531394643,-0.274681324467313,-0.594792502177983,-0.0331129477736029,0.992959692837399,0.952578897964914,0.366362302903745,0.698569453045076,-0.854674354491992,-0.564789146582405,-0.658091460204086,-0.0563558973334282,0.0502690655037843,0.121525650553995,0.275749040283514,1.04775500054054,-0.223066996807827,0.774347215700518,-0.265011385156359,0.0403287043393502,0.504050673151517,0.325829421841808,1.49,0
49658,-0.696989727827801,1.54268909697057,0.506293061938107,0.244635864363255,0.215994116493323,-0.459302613631165,0.366790869309299,0.269720003266969,-0.726302516988584,-0.460570440834795,-0.845779967888292,0.53795648131025,1.81716155316063,-0.404011746951366,1.068487218214,0.386328576379723,0.00821488445140277,0.0897963056977486,0.872251195597882,0.178695554381843,-0.183770439345442,-0.514265779117012,-0.0131687045123628,-0.46857385665914,-0.53849588961688,0.136072491874377,0.139430723058119,0.159602733913051,4.49,0
136718,-0.911997777318163,1.66513075893081,-1.78923625156005,-1.13339437551365,0.60803635154295,-1.34968320193458,0.851380329969403,0.560101297853898,-0.342452242136281,-0.592124701850354,-1.50053180978077,-0.595641590991462,-1.51747711898246,1.54626963527585,0.0115375619254446,-0.370710770187965,-0.00626766768325709,-0.16383346841332,-0.177909306116546,-0.232969872211774,0.2754375325797,0.710868059494741,-0.0898023824736124,0.612596573821466,-0.236779147558104,0.0790438142027591,0.242482711657852,0.202405610956333,7.63,0
